OrderLineID;Date;SKU;DealerID;RegionID;QtaOrdinata;QtaEvasa;PrezzoUnitario;RicavoRiga;CostoRiga;TipoOrdine;SLA_richiesto_gg;FlagStockout;FlagOTIF
43102;2025-10-27;MLT-06-0361;D020;R1;6;0;55,57;333,42;255,78;Stock;5;1;0
43103;2025-04-13;LOAD-M-03-0858;D086;R2;8;8;426,31;3410,48;2520,96;Stock;5;0;1
43104;2024-11-02;MLT-09-0267;D027;R1;1;1;182,48;182,48;114,19;Stock;5;0;1
43105;2024-09-16;LOAD-02-0723;D076;R2;10;10;94,0;940,0;652,0;Stock;5;0;1
43106;2024-04-14;AWP-04-0693;D051;R2;1;1;689,67;689,67;478,32;Stock;3;0;1
43107;2025-03-15;MLT-09-0276;D052;R2;1;1;244,03;244,03;159,54;Stock;5;0;1
43108;2024-09-16;MI-MC-01-0532;D059;R2;2;0;17,98;35,96;23,66;VOR;1;1;0
43109;2024-02-08;MLT-09-0313;D038;R1;1;1;71,61;71,61;46,87;Stock;2;0;1
43110;2024-06-18;MLT-07-0311;D041;R1;3;3;416,56;1249,68;1021,65;Stock;5;0;1
43111;2024-08-29;MT-08-0021;D029;R1;1;1;35,43;35,43;21,83;Stock;3;0;1
43112;2025-10-19;MLT-07-0311;D024;R1;2;2;399,38;798,76;681,1;Stock;2;0;1
43113;2025-05-28;LOAD-04-0707;D124;R4;3;3;406,86;1220,58;946,26;Stock;5;0;1
43114;2024-10-31;MT-08-0174;D085;R2;1;1;12,18;12,18;7,36;Stock;2;0;1
43115;2025-10-02;MLT-06-0199;D035;R1;3;3;90,62;271,86;177,45;VOR;1;0;1
43116;2025-01-26;MI-MC-06-0520;D071;R2;1;1;166,5;166,5;113,86;Stock;3;0;1
43117;2024-01-17;MLT-06-0281;D042;R1;1;1;170,84;170,84;106,73;VOR;1;0;1
43118;2025-08-26;MLT-05-0356;D055;R2;1;0;55,65;55,65;35,48;VOR;1;1;0
43119;2024-06-25;MLT-06-0312;D130;R4;2;2;200,16;400,32;267,84;Stock;3;0;0
43120;2025-10-24;MRT-08-0390;D077;R2;2;2;60,27;120,54;77,9;Stock;3;0;1
43121;2025-12-30;MLT-03-0299;D026;R1;2;2;679,77;1359,54;935,6;Stock;3;0;1
43122;2024-09-29;MT-07-0091;D107;R3;3;3;125,48;376,44;329,07;Stock;3;0;1
43123;2025-03-27;TMM-08-0619;D017;R1;1;1;50,45;50,45;29,24;Stock;2;0;1
43124;2024-08-15;MI-MC-02-0516;D108;R3;1;1;388,61;388,61;248,39;Stock;5;0;1
43125;2024-08-24;LOAD-07-0797;D090;R2;1;1;278,78;278,78;245,2;Stock;2;0;1
43126;2025-08-28;AWP-08-0695;D071;R2;1;1;29,14;29,14;16,26;VOR;1;0;1
43127;2025-06-23;MLT-01-0357;D104;R3;1;1;68,68;68,68;41,52;Stock;2;0;1
43128;2024-03-02;MI-MC-04-0482;D020;R1;1;1;505,53;505,53;368,81;Stock;2;0;1
43129;2024-10-08;MT-07-0009;D079;R2;1;1;106,78;106,78;87,26;Stock;2;0;1
43130;2024-08-21;MLT-06-0345;D061;R2;2;2;165,07;330,14;224,3;Stock;3;0;1
43131;2025-03-09;MT-06-0001;D122;R3;4;4;192,16;768,64;539,68;Stock;2;0;1
43132;2024-05-24;MT-04-0154;D042;R1;3;3;823,74;2471,22;1889,28;Stock;5;0;1
43133;2024-05-17;MT-02-0157;D124;R4;6;6;275,2;1651,2;1244,58;Stock;3;0;1
43134;2024-09-14;MI-MC-01-0500;D111;R3;1;1;12,88;12,88;7,91;VOR;1;0;1
43135;2025-01-23;MLT-07-0311;D098;R3;1;1;416,56;416,56;340,55;Stock;3;0;1
43136;2025-09-26;MT-02-0157;D056;R2;4;4;275,2;1100,8;829,72;Stock;3;0;1
43137;2024-04-12;MT-03-0033;D021;R1;3;3;155,29;465,87;336,12;VOR;1;0;1
43138;2024-12-24;MI-MC-04-0491;D028;R1;2;2;413,09;826,18;645,84;Stock;2;0;1
43139;2024-09-03;LOAD-05-0766;D035;R1;2;2;178,03;356,06;220,52;Stock;5;0;1
43140;2025-10-30;MLT-03-0234;D066;R2;1;1;663,23;663,23;465,69;Stock;3;0;1
43141;2024-02-15;MLT-10-0229;D090;R2;1;1;384,31;384,31;270,33;Stock;5;0;1
43142;2025-02-19;MRT-03-0387;D002;R1;3;0;419,49;1258,47;990,54;Stock;3;1;0
43143;2025-03-13;LOAD-M-05-0809;D052;R2;1;1;116,74;116,74;74,19;Stock;3;0;1
43144;2024-09-06;MT-06-0168;D117;R3;1;1;130,83;130,83;89,61;Stock;2;0;1
43145;2024-04-25;LOAD-07-0770;D003;R1;2;2;482,92;965,84;887,9;Stock;3;0;1
43146;2024-08-06;LOAD-04-0781;D049;R2;3;3;892,31;2676,93;2029,29;VOR;1;0;1
43147;2024-09-09;LOAD-M-10-0874;D002;R1;16;16;159,76;2556,16;1775,68;Stock;3;0;1
43148;2024-05-07;AWP-03-0676;D045;R1;1;1;221,46;221,46;168,6;Stock;2;0;1
43149;2024-07-09;MT-09-0184;D040;R1;3;3;348,64;1045,92;608,43;VOR;1;0;1
43150;2025-07-29;MT-09-0044;D098;R3;1;1;360,31;360,31;239,96;Stock;2;0;1
43151;2025-10-24;MLT-10-0204;D083;R2;12;12;167,84;2014,08;1405,56;VOR;1;0;1
43152;2024-08-06;MI-MC-04-0551;D086;R2;1;1;817,69;817,69;632,24;Stock;5;0;1
43153;2025-05-13;MLT-07-0298;D070;R2;1;1;386,14;386,14;306,52;VOR;1;0;1
43154;2024-12-10;LOAD-M-04-0808;D050;R2;1;1;682,29;682,29;548,76;Stock;2;0;1
43155;2025-10-10;TMM-03-0606;D082;R2;1;1;360,43;360,43;250,82;VOR;1;0;1
43156;2024-01-06;MI-MC-06-0519;D137;R4;3;3;75,21;225,63;138,18;Stock;2;0;1
43157;2024-06-08;MLT-08-0205;D095;R3;3;3;44,83;134,49;81,66;Stock;3;0;1
43158;2025-08-28;MLT-07-0249;D116;R3;1;1;346,55;346,55;272,77;Stock;5;0;1
43159;2024-01-31;MI-MC-01-0532;D005;R1;1;1;16,32;16,32;11,83;Stock;5;0;1
43160;2024-09-30;MT-10-0006;D014;R1;2;2;196,32;392,64;273,58;Stock;3;0;1
43161;2025-05-03;MT-08-0139;D026;R1;1;1;39,33;39,33;22,84;Stock;2;0;1
43162;2025-05-08;MLT-07-0262;D015;R1;6;6;347,01;2082,06;1806,72;Stock;5;0;1
43163;2024-05-07;MT-01-0145;D044;R1;2;2;70,01;140,02;97,22;Stock;3;0;1
43164;2024-12-01;LOAD-M-06-0831;D128;R4;3;3;160,55;481,65;354,24;Stock;2;0;1
43165;2025-08-29;LOAD-M-10-0875;D069;R2;1;1;196,28;196,28;153,68;Stock;3;0;1
43166;2024-01-02;TMM-10-0608;D043;R1;1;1;583,43;583,43;366,9;Stock;5;0;1
43167;2025-09-15;MT-10-0006;D034;R1;1;1;204,77;204,77;136,79;Stock;3;0;1
43168;2025-03-08;MT-09-0170;D012;R1;3;3;121,54;364,62;234,57;Stock;3;0;1
43169;2025-07-13;MRT-05-0374;D135;R4;2;2;198,26;396,52;251,0;Stock;3;0;1
43170;2024-02-13;LOAD-08-0785;D133;R4;2;2;34,47;68,94;38,46;Stock;2;0;1
43171;2025-02-12;MLT-08-0194;D002;R1;1;1;34,74;34,74;22,15;Stock;3;0;1
43172;2024-02-13;MLT-03-0325;D131;R4;4;4;691,63;2766,52;2073,4;VOR;1;0;0
43173;2025-07-18;MLT-10-0204;D012;R1;1;1;175,06;175,06;117,13;Stock;2;0;1
43174;2024-01-19;MT-08-0021;D135;R4;1;1;36,96;36,96;21,83;Stock;5;0;1
43175;2024-04-23;MT-03-0110;D092;R2;1;1;265,07;265,07;211,48;VOR;1;0;0
43176;2024-08-19;TMM-04-0603;D051;R2;1;1;311,47;311,47;229,41;Stock;2;0;1
43177;2024-12-24;MI-MC-06-0544;D027;R1;1;0;60,25;60,25;37,51;Stock;5;1;0
43178;2024-10-07;MI-MC-02-0529;D092;R2;1;1;353,21;353,21;237,0;Stock;2;0;1
43179;2025-06-19;MLT-09-0340;D035;R1;2;2;330,11;660,22;420,28;VOR;1;0;1
43180;2024-08-16;MT-03-0033;D040;R1;1;1;155,29;155,29;112,04;Stock;5;0;1
43181;2025-02-14;MLT-01-0211;D099;R3;4;4;38,42;153,68;87,16;Stock;5;0;1
43182;2025-03-21;MLT-01-0259;D048;R2;1;1;65,64;65,64;42,14;Stock;5;0;1
43183;2025-11-23;MT-06-0007;D009;R1;6;6;83,66;501,96;326,58;Stock;5;0;1
43184;2025-08-02;MT-07-0054;D040;R1;2;2;530,96;1061,92;824,42;Stock;5;0;1
43185;2025-11-07;MT-01-0032;D083;R2;1;1;29,42;29,42;19,14;Stock;5;0;1
43186;2024-02-18;MRT-07-0380;D074;R2;2;2;494,17;988,34;844,88;VOR;1;0;0
43187;2025-12-11;AWP-01-0684;D033;R1;1;1;60,94;60,94;35,87;Stock;5;0;1
43188;2025-12-31;LOAD-07-0729;D102;R3;1;1;401,45;401,45;338,43;Stock;3;0;1
43189;2025-10-14;MLT-03-0325;D024;R1;1;1;691,63;691,63;518,35;Stock;2;0;1
43190;2024-09-10;MLT-06-0361;D088;R2;2;2;55,57;111,14;85,26;VOR;1;0;1
43191;2025-12-30;MLT-10-0260;D009;R1;2;0;145,32;290,64;223,46;Stock;3;1;0
43192;2025-03-18;MLT-08-0314;D032;R1;1;1;47,41;47,41;32,59;Stock;3;0;1
43193;2024-11-03;MLT-06-0312;D029;R1;1;0;191,91;191,91;133,92;Stock;2;1;0
43194;2025-07-29;MT-06-0181;D097;R3;6;6;120,81;724,86;507,36;Stock;5;0;1
43195;2025-05-29;MT-09-0170;D069;R2;6;6;110,26;661,56;469,14;Stock;2;0;1
43196;2025-08-13;MT-09-0184;D068;R2;1;1;348,64;348,64;202,81;VOR;1;0;1
43197;2024-01-14;MLT-06-0361;D059;R2;2;2;61,26;122,52;85,26;VOR;1;0;1
43198;2025-02-13;MI-MC-06-0487;D101;R3;1;1;115,74;115,74;88,38;Stock;2;0;1
43199;2024-03-11;MT-01-0145;D032;R1;4;4;70,01;280,04;194,44;Stock;2;0;1
43200;2024-12-29;LOAD-05-0728;D105;R3;1;1;90,32;90,32;68,67;Stock;2;0;1
43201;2025-03-07;MT-01-0145;D065;R2;1;1;73,99;73,99;48,61;VOR;1;0;0
43202;2025-08-05;MLT-06-0312;D121;R3;4;4;191,91;767,64;535,68;Stock;5;0;1
43203;2024-12-17;MT-06-0115;D005;R1;4;4;54,08;216,32;166,16;Stock;5;0;1
43204;2025-09-29;MLT-06-0281;D115;R3;1;1;178,19;178,19;106,73;VOR;1;0;1
43205;2025-08-17;LOAD-10-0800;D047;R1;3;0;396,82;1190,46;754,77;Stock;2;1;0
43206;2024-06-14;MT-01-0127;D059;R2;6;6;73,59;441,54;245,34;Stock;2;0;1
43207;2025-01-05;AWP-05-0667;D068;R2;1;0;175,31;175,31;111,41;Stock;3;1;0
43208;2025-09-29;MLT-03-0251;D035;R1;1;1;180,15;180,15;141,41;VOR;1;0;1
43209;2024-10-17;MLT-06-0246;D031;R1;1;1;76,31;76,31;54,03;VOR;1;0;1
43210;2024-12-07;MT-05-0075;D077;R2;1;1;235,31;235,31;163,45;Stock;2;0;1
43211;2025-07-22;LOAD-01-0732;D095;R3;1;1;55,96;55,96;31,61;Stock;2;0;1
43212;2024-11-07;MT-10-0176;D028;R1;20;20;508,96;10179,2;7092,6;Stock;3;0;1
43213;2025-10-24;MRT-04-0431;D092;R2;2;2;259,06;518,12;399,46;Stock;5;0;1
43214;2024-07-20;MRT-04-0396;D121;R3;18;18;781,66;14069,88;9909,36;Stock;5;0;1
43215;2024-07-31;MLT-07-0271;D017;R1;5;5;468,69;2343,45;2031,0;Stock;3;0;1
43216;2024-03-24;LOAD-05-0769;D077;R2;1;1;128,09;128,09;86,91;Stock;5;0;1
43217;2025-08-27;MT-04-0147;D005;R1;4;4;263,45;1053,8;898,12;Stock;2;0;1
43218;2024-08-16;MLT-04-0245;D005;R1;2;2;151,56;303,12;229,76;Stock;5;0;1
43219;2025-05-18;LOAD-10-0792;D027;R1;1;1;291,81;291,81;208,17;Stock;2;0;1
43220;2024-09-17;LOAD-05-0728;D037;R1;1;1;95,46;95,46;68,67;Stock;5;0;1
43221;2025-09-21;MLT-03-0207;D125;R4;8;8;386,0;3088,0;2298,48;Stock;2;0;1
43222;2024-09-07;TMM-04-0592;D093;R3;1;1;616,35;616,35;475,92;Stock;5;0;1
43223;2024-09-28;LOAD-M-10-0838;D088;R2;2;2;397,6;795,2;637,06;Stock;5;0;1
43224;2024-12-25;MLT-04-0367;D056;R2;2;2;712,18;1424,36;971,02;Stock;3;0;1
43225;2024-03-14;MRT-07-0453;D075;R2;1;1;534,57;534,57;448,04;Stock;2;0;1
43226;2025-12-08;MT-08-0117;D052;R2;10;0;38,96;389,6;252,2;Stock;3;1;0
43227;2025-05-19;MLT-02-0337;D009;R1;1;1;116,15;116,15;81,3;VOR;1;0;1
43228;2024-04-14;MT-08-0174;D123;R4;1;0;12,18;12,18;7,36;Stock;2;1;0
43229;2025-04-21;LOAD-M-04-0808;D084;R2;5;5;682,29;3411,45;2743,8;Stock;2;0;1
43230;2025-05-19;MLT-10-0204;D099;R3;1;1;175,06;175,06;117,13;VOR;1;0;1
43231;2025-12-04;MLT-10-0204;D086;R2;1;0;175,06;175,06;117,13;VOR;1;1;0
43232;2024-08-12;MLT-06-0281;D076;R2;3;3;170,84;512,52;320,19;Stock;3;0;1
43233;2025-11-29;MRT-09-0417;D021;R1;1;1;323,14;323,14;200,83;Stock;3;0;1
43234;2025-08-22;MT-05-0146;D025;R1;4;4;260,5;1042,0;754,04;Stock;2;0;1
43235;2025-04-23;MI-MC-04-0482;D040;R1;8;8;534,26;4274,08;2950,48;Stock;5;0;1
43236;2025-03-09;MLT-08-0330;D056;R2;1;1;35,39;35,39;22,22;Stock;2;0;1
43237;2025-05-11;MT-09-0184;D102;R3;3;0;348,64;1045,92;608,43;Stock;2;1;0
43238;2024-11-27;MLT-03-0251;D117;R3;1;1;180,15;180,15;141,41;VOR;1;0;1
43239;2024-09-15;MT-09-0170;D067;R2;1;1;121,54;121,54;78,19;VOR;1;0;1
43240;2025-05-17;MT-07-0009;D067;R2;1;0;111,38;111,38;87,26;Stock;2;1;0
43241;2025-09-22;MT-09-0162;D064;R2;1;1;289,57;289,57;192,43;Stock;2;0;1
43242;2025-04-12;MI-MC-02-0515;D044;R1;2;2;279,7;559,4;399,2;Stock;5;0;1
43243;2024-09-15;MT-02-0193;D034;R1;1;1;263,67;263,67;187,01;Stock;5;0;1
43244;2025-03-05;MT-08-0027;D066;R2;3;0;57,77;173,31;106,05;VOR;1;1;0
43245;2024-10-16;AWP-09-0669;D010;R1;1;1;93,89;93,89;58,68;Stock;2;0;1
43246;2025-01-14;MT-01-0132;D013;R1;1;1;54,45;54,45;36,89;Stock;3;0;1
43247;2025-04-15;MT-04-0093;D130;R4;4;4;529,03;2116,12;1566,36;Stock;3;0;1
43248;2025-07-28;MT-08-0175;D112;R3;3;3;10,95;32,85;21,6;Stock;2;0;1
43249;2024-04-10;MT-01-0103;D086;R2;2;2;69,67;139,34;90,06;Stock;5;0;1
43250;2025-08-12;MT-04-0028;D065;R2;1;1;517,07;517,07;405,32;Stock;5;0;1
43251;2025-01-07;TMM-03-0568;D087;R2;1;1;575,35;575,35;449,82;VOR;1;0;1
43252;2025-03-20;MLT-06-0345;D081;R2;1;1;165,07;165,07;112,15;VOR;1;0;1
43253;2025-10-18;MI-MC-02-0516;D001;R1;1;1;388,61;388,61;248,39;Stock;5;0;1
43254;2024-03-14;MLT-07-0262;D024;R1;1;1;347,01;347,01;301,12;Stock;3;0;1
43255;2024-05-04;MLT-08-0355;D065;R2;1;1;56,05;56,05;32,36;VOR;1;0;1
43256;2025-09-26;MT-03-0107;D083;R2;1;1;702,48;702,48;494,01;Stock;2;0;1
43257;2024-05-07;MT-02-0080;D092;R2;1;1;122,98;122,98;92,7;Stock;2;0;1
43258;2025-06-10;MLT-01-0301;D001;R1;1;1;58,23;58,23;34,34;VOR;1;0;1
43259;2024-06-09;MLT-04-0258;D073;R2;1;0;258,83;258,83;176,45;Stock;5;1;0
43260;2025-12-10;MLT-10-0204;D046;R1;1;0;158,81;158,81;117,13;VOR;1;1;0
43261;2024-05-09;LOAD-04-0705;D042;R1;1;1;511,93;511,93;361,65;VOR;1;0;1
43262;2025-04-06;MLT-05-0284;D100;R3;9;9;211,99;1907,91;1207,71;Stock;5;0;1
43263;2025-05-03;LOAD-10-0764;D089;R2;1;1;361,98;361,98;266,45;Stock;5;0;1
43264;2024-01-07;MT-03-0033;D099;R3;1;1;161,97;161,97;112,04;Stock;2;0;1
43265;2025-04-06;MI-MC-02-0516;D035;R1;10;10;372,59;3725,9;2483,9;Stock;2;0;1
43266;2025-01-15;MT-03-0033;D134;R4;7;7;155,29;1087,03;784,28;Stock;2;0;1
43267;2024-07-25;MLT-06-0228;D017;R1;1;1;67,13;67,13;48,94;Stock;2;0;1
43268;2024-06-17;MLT-02-0261;D037;R1;1;1;223,12;223,12;157,38;VOR;1;0;1
43269;2024-09-17;MI-MC-08-0561;D005;R1;2;2;57,09;114,18;66,96;Stock;2;0;1
43270;2025-07-22;AWP-08-0662;D045;R1;1;1;59,86;59,86;34,37;Stock;3;0;1
43271;2025-02-16;MT-01-0097;D054;R2;1;1;31,53;31,53;19,81;Stock;3;0;1
43272;2024-04-08;MLT-07-0311;D012;R1;3;0;416,56;1249,68;1021,65;Stock;3;1;0
43273;2025-04-13;MRT-02-0424;D132;R4;1;1;401,88;401,88;277,59;Stock;5;0;1
43274;2024-11-10;MT-02-0084;D028;R1;10;10;157,7;1577,0;1170,0;VOR;1;0;1
43275;2025-09-13;MLT-08-0314;D036;R1;1;0;52,25;52,25;32,59;Stock;3;1;0
43276;2024-02-04;MI-MC-09-0522;D049;R2;2;0;264,8;529,6;309,78;VOR;1;1;0
43277;2025-09-19;MT-09-0162;D100;R3;1;0;302,03;302,03;192,43;Stock;3;1;0
43278;2025-12-29;MT-07-0094;D086;R2;5;5;517,0;2585,0;2219,9;VOR;1;0;0
43279;2025-08-28;MT-03-0033;D071;R2;2;2;155,29;310,58;224,08;VOR;1;0;1
43280;2024-01-11;MRT-01-0449;D132;R4;1;1;64,17;64,17;35,72;VOR;1;0;0
43281;2024-08-28;MLT-10-0318;D066;R2;1;1;369,12;369,12;273,86;Stock;3;0;1
43282;2025-01-09;MLT-04-0231;D028;R1;2;0;283,78;567,56;388,74;Stock;2;1;0
43283;2025-11-02;MLT-05-0356;D106;R3;2;2;61,34;122,68;70,96;Stock;2;0;1
43284;2025-06-10;MT-04-0154;D043;R1;4;4;859,17;3436,68;2519,04;VOR;1;0;1
43285;2025-06-04;MLT-08-0330;D107;R3;3;3;35,39;106,17;66,66;Stock;2;0;1
43286;2024-12-16;MRT-04-0431;D090;R2;1;1;245,13;245,13;199,73;Stock;2;0;1
43287;2024-08-07;MLT-07-0262;D025;R1;4;4;347,01;1388,04;1204,48;Stock;3;0;1
43288;2025-02-20;MLT-07-0262;D042;R1;1;1;347,01;347,01;301,12;Stock;5;0;1
43289;2024-11-24;MLT-09-0334;D073;R2;5;5;329,95;1649,75;986,3;Stock;3;0;1
43290;2024-07-08;MLT-04-0303;D063;R2;1;1;191,88;191,88;155,47;Stock;5;0;1
43291;2025-08-16;MT-10-0060;D092;R2;5;5;285,09;1425,45;1059,15;VOR;1;0;1
43292;2024-12-03;MRT-09-0439;D079;R2;1;1;208,85;208,85;124,19;Stock;2;0;1
43293;2024-03-26;LOAD-10-0764;D034;R1;1;1;361,98;361,98;266,45;Stock;3;0;1
43294;2025-08-02;LOAD-07-0770;D038;R1;3;3;482,92;1448,76;1331,85;Stock;5;0;1
43295;2025-06-02;MLT-08-0364;D089;R2;1;1;30,25;30,25;16,13;Stock;5;0;1
43296;2025-12-02;AWP-01-0692;D004;R1;2;2;47,64;95,28;62,2;Stock;2;0;1
43297;2024-10-11;MLT-06-0281;D104;R3;2;2;161,66;323,32;213,46;Stock;2;0;1
43298;2024-03-13;AWP-08-0639;D112;R3;5;5;18,48;92,4;59,2;VOR;1;0;1
43299;2024-12-05;MLT-06-0360;D084;R2;22;22;43,6;959,2;680,68;VOR;1;0;1
43300;2024-11-16;AWP-03-0676;D056;R2;1;1;221,46;221,46;168,6;Stock;5;0;1
43301;2025-04-13;AWP-05-0689;D073;R2;1;1;267,02;267,02;184,33;Stock;5;0;1
43302;2024-10-01;MT-03-0165;D067;R2;1;1;192,4;192,4;135,67;VOR;1;0;1
43303;2025-08-02;MLT-09-0340;D045;R1;13;13;330,11;4291,43;2731,82;Stock;3;0;1
43304;2025-03-22;MLT-07-0262;D002;R1;1;1;347,01;347,01;301,12;Stock;2;0;1
43305;2025-11-11;MT-02-0005;D079;R2;4;0;261,68;1046,72;723,72;VOR;1;1;0
43306;2025-02-15;MT-07-0092;D006;R1;1;1;237,52;237,52;213,77;Stock;5;0;1
43307;2025-06-02;MLT-08-0205;D125;R4;5;5;44,83;224,15;136,1;Stock;3;0;1
43308;2025-01-22;MI-MC-02-0516;D055;R2;2;0;352,55;705,1;496,78;VOR;1;1;0
43309;2024-09-04;MLT-07-0352;D022;R1;1;1;191,6;191,6;149,36;Stock;3;0;1
43310;2025-08-28;MLT-08-0215;D092;R2;3;3;45,67;137,01;87,36;Stock;3;0;1
43311;2024-09-02;MT-02-0062;D021;R1;1;1;77,39;77,39;58,59;Stock;3;0;1
43312;2024-07-20;MI-MC-04-0482;D058;R2;1;1;557,24;557,24;368,81;VOR;1;0;1
43313;2024-05-18;MLT-10-0318;D106;R3;3;3;384,99;1154,97;821,58;VOR;1;0;1
43314;2024-05-12;MLT-01-0320;D131;R4;1;1;16,94;16,94;11,04;Stock;5;0;1
43315;2024-09-05;MI-MC-05-0459;D056;R2;3;0;156,17;468,51;284,61;Stock;5;1;0
43316;2025-06-11;MLT-07-0311;D017;R1;3;3;399,38;1198,14;1021,65;Stock;3;0;1
43317;2025-05-23;MI-MC-08-0557;D064;R2;1;0;23,11;23,11;13,2;Stock;3;1;0
43318;2025-08-14;LOAD-09-0771;D007;R1;1;1;64,05;64,05;43,32;VOR;1;0;0
43319;2025-12-16;MRT-07-0421;D100;R3;1;1;528,39;528,39;428,7;VOR;1;0;1
43320;2025-04-05;MT-08-0174;D117;R3;2;0;12,18;24,36;14,72;Stock;5;1;0
43321;2025-12-02;AWP-08-0639;D058;R2;6;6;20,37;122,22;71,04;Stock;2;0;1
43322;2025-02-21;MT-04-0188;D053;R2;2;0;651,57;1303,14;997,66;VOR;1;1;0
43323;2025-02-01;MT-03-0039;D056;R2;1;0;367,02;367,02;281,39;Stock;5;1;0
43324;2024-11-05;MI-MC-02-0503;D098;R3;1;1;268,94;268,94;175,78;Stock;5;0;0
43325;2024-05-16;MT-03-0165;D119;R3;1;1;184,47;184,47;135,67;Stock;3;0;1
43326;2024-02-01;MT-08-0123;D041;R1;2;2;51,8;103,6;55,0;Stock;3;0;1
43327;2025-02-27;MLT-08-0205;D022;R1;1;1;42,98;42,98;27,22;Stock;3;0;1
43328;2024-12-05;MLT-02-0287;D007;R1;2;2;92,45;184,9;120,48;Stock;2;0;1
43329;2025-08-26;MT-08-0121;D075;R2;4;4;52,86;211,44;129,48;Stock;3;0;1
43330;2024-09-26;MT-10-0128;D060;R2;1;1;300,06;300,06;214,14;VOR;1;0;1
43331;2024-04-19;MT-06-0043;D099;R3;1;1;38,32;38,32;25,05;Stock;3;0;1
43332;2025-03-15;MLT-05-0244;D035;R1;1;1;83,77;83,77;59,81;Stock;5;0;1
43333;2024-01-20;MI-MC-02-0503;D092;R2;2;0;257,85;515,7;351,56;Stock;3;1;0
43334;2024-11-19;LOAD-04-0734;D042;R1;4;0;651,02;2604,08;2016,04;VOR;1;1;0
43335;2024-07-04;LOAD-07-0797;D113;R3;1;1;294,61;294,61;245,2;Stock;2;0;1
43336;2025-08-28;MLT-03-0291;D060;R2;3;3;636,88;1910,64;1426,47;Stock;5;0;1
43337;2025-11-23;MT-09-0017;D049;R2;1;1;342,31;342,31;213,85;Stock;2;0;1
43338;2025-10-13;AWP-03-0632;D060;R2;2;2;357,09;714,18;598,12;VOR;1;0;1
43339;2024-06-02;MLT-10-0229;D110;R3;5;5;384,31;1921,55;1351,65;Stock;5;0;1
43340;2025-12-07;MI-MC-01-0532;D076;R2;2;0;17,24;34,48;23,66;Stock;5;1;0
43341;2024-02-19;MI-MC-10-0481;D133;R4;1;1;449,14;449,14;307,16;Stock;5;0;1
43342;2024-10-04;MT-01-0132;D069;R2;2;2;51,52;103,04;73,78;Stock;2;0;1
43343;2024-03-17;MLT-08-0205;D083;R2;2;2;42,98;85,96;54,44;Stock;5;0;1
43344;2025-08-21;LOAD-07-0729;D013;R1;1;1;401,45;401,45;338,43;Stock;5;0;1
43345;2025-11-24;MLT-07-0209;D045;R1;1;1;354,38;354,38;274,74;Stock;5;0;1
43346;2024-11-04;MT-09-0162;D029;R1;3;3;289,57;868,71;577,29;Stock;3;0;1
43347;2024-09-10;MT-07-0091;D003;R1;1;1;118,73;118,73;109,69;Stock;3;0;1
43348;2024-05-15;MI-MC-02-0526;D039;R1;3;0;196,08;588,24;426,3;Stock;3;1;0
43349;2025-09-19;MI-MC-06-0480;D078;R2;5;5;139,69;698,45;467,5;Stock;5;0;1
43350;2025-10-10;MT-04-0113;D112;R3;1;1;230,35;230,35;190,3;Stock;3;0;1
43351;2025-09-09;MLT-08-0205;D018;R1;1;0;44,83;44,83;27,22;Stock;5;1;0
43352;2025-04-28;TMM-06-0565;D042;R1;1;1;130,06;130,06;91,88;VOR;1;0;1
43353;2024-12-03;MT-08-0027;D011;R1;1;0;60,26;60,26;35,35;Stock;3;1;0
43354;2025-12-27;MLT-08-0218;D087;R2;1;0;23,82;23,82;16,51;Stock;2;1;0
43355;2025-03-20;MLT-07-0249;D083;R2;1;1;346,55;346,55;272,77;Stock;5;0;1
43356;2024-05-24;MLT-08-0279;D056;R2;1;1;50,38;50,38;27,19;Stock;2;0;1
43357;2024-11-05;MLT-06-0283;D134;R4;1;1;128,88;128,88;86,47;Stock;3;0;1
43358;2025-12-14;MT-04-0154;D008;R1;1;1;859,17;859,17;629,76;Stock;5;0;1
43359;2025-01-04;MLT-03-0325;D009;R1;6;0;691,63;4149,78;3110,1;Stock;5;1;0
43360;2024-09-15;MLT-07-0222;D040;R1;3;3;294,49;883,47;787,53;Stock;5;0;1
43361;2024-03-07;MI-MC-02-0528;D038;R1;4;0;336,22;1344,88;1016,32;VOR;1;1;0
43362;2024-06-23;LOAD-M-05-0809;D030;R1;1;1;121,76;121,76;74,19;Stock;2;0;1
43363;2024-12-08;LOAD-03-0743;D074;R2;1;1;530,48;530,48;423,24;Stock;5;0;1
43364;2024-01-29;MLT-03-0325;D084;R2;2;0;691,63;1383,26;1036,7;VOR;1;1;0
43365;2025-04-07;MT-08-0155;D092;R2;2;2;54,14;108,28;61,24;Stock;5;0;1
43366;2025-09-29;MLT-01-0366;D068;R2;1;1;39,03;39,03;25,85;Stock;5;0;1
43367;2025-03-20;MRT-09-0398;D032;R1;1;1;222,32;222,32;149,56;Stock;5;0;1
43368;2025-06-28;MT-04-0024;D021;R1;1;0;620,17;620,17;436,79;VOR;1;1;0
43369;2025-09-02;LOAD-M-06-0831;D105;R3;6;6;151,91;911,46;708,48;Stock;3;0;1
43370;2024-04-01;MT-09-0076;D015;R1;1;1;153,44;153,44;93,55;VOR;1;0;0
43371;2024-09-16;MT-01-0101;D009;R1;3;3;37,47;112,41;70,59;Stock;3;0;1
